year,iso_week,week_first_session,week_last_session,rebalance_dates,forced_exit_dates,week_end_source_signal_date,gross_target,cash_target,position_count,held_at_week_end,target_weights_at_week_end,constituent_snapshot_date,tradable_constituent_count
2013,33,2013-08-12,2013-08-16,2013-08-12,,2013-08-09,1.0,0.0,5,CVC | GT | HPQ | MU | SPLS,CVC:0.2000000000 | GT:0.2000000000 | HPQ:0.2000000000 | MU:0.2000000000 | SPLS:0.2000000000,2013-08-07,470
2013,34,2013-08-19,2013-08-23,2013-08-19,,2013-08-16,1.0,0.0,5,CVC | GNW | GT | HPQ | MU,CVC:0.2000000000 | GNW:0.2000000000 | GT:0.2000000000 | HPQ:0.2000000000 | MU:0.2000000000,2013-08-23,470
2013,35,2013-08-26,2013-08-30,2013-08-26,,2013-08-23,1.0,0.0,5,CVC | ETFC | GME | GNW | JNPR,CVC:0.2000000000 | ETFC:0.2000000000 | GME:0.2000000000 | GNW:0.2000000000 | JNPR:0.2000000000,2013-08-27,470
2013,36,2013-09-03,2013-09-06,2013-09-03,,2013-08-30,1.0,0.0,5,CVC | ETFC | GME | JNPR | PXD,CVC:0.2000000000 | ETFC:0.2000000000 | GME:0.2000000000 | JNPR:0.2000000000 | PXD:0.2000000000,2013-08-27,470
2013,37,2013-09-09,2013-09-13,2013-09-10,,2013-09-09,1.0,0.0,5,CLF | CVC | ETFC | GME | PXD,CLF:0.2000000000 | CVC:0.2000000000 | ETFC:0.2000000000 | GME:0.2000000000 | PXD:0.2000000000,2013-09-13,470
2013,38,2013-09-16,2013-09-20,2013-09-17,,2013-09-16,1.0,0.0,5,CLF | CVC | ETFC | GME | HAR,CLF:0.2000000000 | CVC:0.2000000000 | ETFC:0.2000000000 | GME:0.2000000000 | HAR:0.2000000000,2013-09-17,470
2013,39,2013-09-23,2013-09-27,2013-09-24,,2013-09-23,1.0,0.0,5,BBY | CLF | FFIV | GME | HAR,BBY:0.2000000000 | CLF:0.2000000000 | FFIV:0.2000000000 | GME:0.2000000000 | HAR:0.2000000000,2013-09-27,471
2013,40,2013-09-30,2013-10-04,2013-10-01,,2013-09-30,1.0,0.0,5,BBY | CLF | FFIV | GME | NFLX,BBY:0.2000000000 | CLF:0.2000000000 | FFIV:0.2000000000 | GME:0.2000000000 | NFLX:0.2000000000,2013-09-30,471
2013,41,2013-10-07,2013-10-11,2013-10-08,,2013-10-07,1.0,0.0,5,BBY | CLF | CRM | FFIV | GT,BBY:0.2000000000 | CLF:0.2000000000 | CRM:0.2000000000 | FFIV:0.2000000000 | GT:0.2000000000,2013-10-10,471
2013,42,2013-10-14,2013-10-18,2013-10-15,,2013-10-14,1.0,0.0,5,BBY | CLF | GT | MOLX | PBI,BBY:0.2000000000 | CLF:0.2000000000 | GT:0.2000000000 | MOLX:0.2000000000 | PBI:0.2000000000,2013-10-18,471
2013,43,2013-10-21,2013-10-25,2013-10-22,,2013-10-21,1.0,0.0,5,BBY | GT | MOLX | NFLX | PBI,BBY:0.2000000000 | GT:0.2000000000 | MOLX:0.2000000000 | NFLX:0.2000000000 | PBI:0.2000000000,2013-10-18,471
2013,44,2013-10-28,2013-11-01,2013-10-29,,2013-10-28,1.0,0.0,5,BBY | GT | MOLX | MU | NFLX,BBY:0.2000000000 | GT:0.2000000000 | MOLX:0.2000000000 | MU:0.2000000000 | NFLX:0.2000000000,2013-11-01,471
2013,45,2013-11-04,2013-11-08,2013-11-05,,2013-11-04,1.0,0.0,5,BBY | GT | MOLX | MU | NFLX,BBY:0.2000000000 | GT:0.2000000000 | MOLX:0.2000000000 | MU:0.2000000000 | NFLX:0.2000000000,2013-11-07,471
2013,46,2013-11-11,2013-11-15,2013-11-12,,2013-11-11,1.0,0.0,5,BBY | DAL | GT | MOLX | NFLX,BBY:0.2000000000 | DAL:0.2000000000 | GT:0.2000000000 | MOLX:0.2000000000 | NFLX:0.2000000000,2013-11-14,471
2013,47,2013-11-18,2013-11-22,2013-11-19,,2013-11-18,1.0,0.0,5,BBY | DAL | MOLX | PXD | X,BBY:0.2000000000 | DAL:0.2000000000 | MOLX:0.2000000000 | PXD:0.2000000000 | X:0.2000000000,2013-11-19,471
2013,48,2013-11-25,2013-11-29,2013-11-26,,2013-11-25,1.0,0.0,5,DAL | FSLR | MOLX | SWY | X,DAL:0.2000000000 | FSLR:0.2000000000 | MOLX:0.2000000000 | SWY:0.2000000000 | X:0.2000000000,2013-11-27,472
2013,49,2013-12-02,2013-12-06,2013-12-04,,2013-12-03,1.0,0.0,5,DAL | FSLR | MOLX | SWY | X,DAL:0.2000000000 | FSLR:0.2000000000 | MOLX:0.2000000000 | SWY:0.2000000000 | X:0.2000000000,2013-12-03,473
2013,50,2013-12-09,2013-12-13,2013-12-11,2013-12-09,2013-12-10,1.0,0.0,5,DAL | FSLR | PBI | SWY | X,DAL:0.2000000000 | FSLR:0.2000000000 | PBI:0.2000000000 | SWY:0.2000000000 | X:0.2000000000,2013-12-12,473
2013,51,2013-12-16,2013-12-20,2013-12-18,,2013-12-17,1.0,0.0,5,CMG | DAL | FSLR | PBI | X,CMG:0.2000000000 | DAL:0.2000000000 | FSLR:0.2000000000 | PBI:0.2000000000 | X:0.2000000000,2013-12-18,473
2013,52,2013-12-23,2013-12-27,2013-12-26,,2013-12-24,1.0,0.0,5,CMG | DAL | FSLR | PBI | X,CMG:0.2000000000 | DAL:0.2000000000 | FSLR:0.2000000000 | PBI:0.2000000000 | X:0.2000000000,2013-12-24,474
2014,1,2014-01-02,2014-12-31,2014-01-03 | 2014-12-31,,2014-12-30,1.0,0.0,5,CFN | DAL | EW | MNST | TSCO,CFN:0.2000000000 | DAL:0.2000000000 | EW:0.2000000000 | MNST:0.2000000000 | TSCO:0.2000000000,2014-12-24,478
2014,2,2014-01-06,2014-01-10,2014-01-10,,2014-01-09,1.0,0.0,5,EXPE | FSLR | MPC | MU | X,EXPE:0.2000000000 | FSLR:0.2000000000 | MPC:0.2000000000 | MU:0.2000000000 | X:0.2000000000,2014-01-09,474
2014,3,2014-01-13,2014-01-17,2014-01-17,,2014-01-16,1.0,0.0,5,EXPE | FSLR | LSI | MPC | MU,EXPE:0.2000000000 | FSLR:0.2000000000 | LSI:0.2000000000 | MPC:0.2000000000 | MU:0.2000000000,2014-01-09,474
2014,4,2014-01-21,2014-01-24,,,2014-01-16,1.0,0.0,5,EXPE | FSLR | LSI | MPC | MU,EXPE:0.2000000000 | FSLR:0.2000000000 | LSI:0.2000000000 | MPC:0.2000000000 | MU:0.2000000000,2014-01-24,474
2014,5,2014-01-27,2014-01-31,2014-01-27,,2014-01-24,1.0,0.0,5,EXPE | LSI | MPC | MU | RHT,EXPE:0.2000000000 | LSI:0.2000000000 | MPC:0.2000000000 | MU:0.2000000000 | RHT:0.2000000000,2014-01-30,474
2014,6,2014-02-03,2014-02-07,2014-02-03,,2014-01-31,1.0,0.0,5,EXPE | LSI | MPC | MU | RHT,EXPE:0.2000000000 | LSI:0.2000000000 | MPC:0.2000000000 | MU:0.2000000000 | RHT:0.2000000000,2014-01-30,474
2014,7,2014-02-10,2014-02-14,2014-02-10,,2014-02-07,1.0,0.0,5,FRX | LSI | MPC | MU | RHT,FRX:0.2000000000 | LSI:0.2000000000 | MPC:0.2000000000 | MU:0.2000000000 | RHT:0.2000000000,2014-02-11,474
2014,8,2014-02-18,2014-02-21,2014-02-18,,2014-02-14,1.0,0.0,5,FRX | LSI | MU | RHT | VRTX,FRX:0.2000000000 | LSI:0.2000000000 | MU:0.2000000000 | RHT:0.2000000000 | VRTX:0.2000000000,2014-02-20,474
2014,9,2014-02-24,2014-02-28,2014-02-25,,2014-02-24,1.0,0.0,5,FRX | LSI | MU | RHT | VRTX,FRX:0.2000000000 | LSI:0.2000000000 | MU:0.2000000000 | RHT:0.2000000000 | VRTX:0.2000000000,2014-02-20,474
2014,10,2014-03-03,2014-03-07,2014-03-04,,2014-03-03,1.0,0.0,5,ALXN | FRX | LSI | RHT | VRTX,ALXN:0.2000000000 | FRX:0.2000000000 | LSI:0.2000000000 | RHT:0.2000000000 | VRTX:0.2000000000,2014-03-04,474
2014,11,2014-03-10,2014-03-14,2014-03-11,,2014-03-10,1.0,0.0,5,AKAM | ALXN | FB | HAR | LSI,AKAM:0.2000000000 | ALXN:0.2000000000 | FB:0.2000000000 | HAR:0.2000000000 | LSI:0.2000000000,2014-03-12,474
2014,12,2014-03-17,2014-03-21,2014-03-18,,2014-03-17,1.0,0.0,5,AKAM | ALXN | FB | HAR | LSI,AKAM:0.2000000000 | ALXN:0.2000000000 | FB:0.2000000000 | HAR:0.2000000000 | LSI:0.2000000000,2014-03-12,474
2014,13,2014-03-24,2014-03-28,2014-03-25,,2014-03-24,1.0,0.0,5,AKAM | ALXN | FB | FRX | HAR,AKAM:0.2000000000 | ALXN:0.2000000000 | FB:0.2000000000 | FRX:0.2000000000 | HAR:0.2000000000,2014-03-28,474
2014,14,2014-03-31,2014-04-04,2014-04-01,,2014-03-31,1.0,0.0,5,AKAM | ALXN | FB | FRX | HAR,AKAM:0.2000000000 | ALXN:0.2000000000 | FB:0.2000000000 | FRX:0.2000000000 | HAR:0.2000000000,2014-04-04,476
2014,15,2014-04-07,2014-04-11,2014-04-08,,2014-04-07,1.0,0.0,5,AKAM | ALXN | FRX | GMCR | HAR,AKAM:0.2000000000 | ALXN:0.2000000000 | FRX:0.2000000000 | GMCR:0.2000000000 | HAR:0.2000000000,2014-04-11,476
2014,16,2014-04-14,2014-04-17,2014-04-15,,2014-04-14,1.0,0.0,5,AKAM | ALXN | FRX | GMCR | NFLX,AKAM:0.2000000000 | ALXN:0.2000000000 | FRX:0.2000000000 | GMCR:0.2000000000 | NFLX:0.2000000000,2014-04-17,476
2014,17,2014-04-21,2014-04-25,2014-04-23,,2014-04-22,1.0,0.0,5,AKAM | FRX | FSLR | GMCR | NFLX,AKAM:0.2000000000 | FRX:0.2000000000 | FSLR:0.2000000000 | GMCR:0.2000000000 | NFLX:0.2000000000,2014-04-22,476
2014,18,2014-04-28,2014-05-02,2014-04-30,,2014-04-29,1.0,0.0,5,AKAM | FRX | FSLR | GMCR | NBR,AKAM:0.2000000000 | FRX:0.2000000000 | FSLR:0.2000000000 | GMCR:0.2000000000 | NBR:0.2000000000,2014-05-02,475
2014,19,2014-05-05,2014-05-09,2014-05-07,,2014-05-06,1.0,0.0,5,FRX | FSLR | GMCR | GME | NBR,FRX:0.2000000000 | FSLR:0.2000000000 | GMCR:0.2000000000 | GME:0.2000000000 | NBR:0.2000000000,2014-05-09,475
2014,20,2014-05-12,2014-05-16,2014-05-14,,2014-05-13,1.0,0.0,5,FRX | FSLR | GME | NBR | NFX,FRX:0.2000000000 | FSLR:0.2000000000 | GME:0.2000000000 | NBR:0.2000000000 | NFX:0.2000000000,2014-05-14,475
2014,21,2014-05-19,2014-05-23,2014-05-21,,2014-05-20,1.0,0.0,5,ATI | FSLR | GME | NBR | NFX,ATI:0.2000000000 | FSLR:0.2000000000 | GME:0.2000000000 | NBR:0.2000000000 | NFX:0.2000000000,2014-05-22,475
2014,22,2014-05-27,2014-05-30,2014-05-29,,2014-05-28,1.0,0.0,5,AGN | APC | ATI | FSLR | NFX,AGN:0.2000000000 | APC:0.2000000000 | ATI:0.2000000000 | FSLR:0.2000000000 | NFX:0.2000000000,2014-05-30,475
2014,23,2014-06-02,2014-06-06,2014-06-05,,2014-06-04,1.0,0.0,5,AGN | APC | ATI | FSLR | NFX,AGN:0.2000000000 | APC:0.2000000000 | ATI:0.2000000000 | FSLR:0.2000000000 | NFX:0.2000000000,2014-06-02,475
2014,24,2014-06-09,2014-06-13,2014-06-12,,2014-06-11,1.0,0.0,5,AGN | APC | ATI | FSLR | NFX,AGN:0.2000000000 | APC:0.2000000000 | ATI:0.2000000000 | FSLR:0.2000000000 | NFX:0.2000000000,2014-06-12,475
2014,25,2014-06-16,2014-06-20,2014-06-19,,2014-06-18,1.0,0.0,5,AGN | APC | ATI | NAVI | NFX,AGN:0.2000000000 | APC:0.2000000000 | ATI:0.2000000000 | NAVI:0.2000000000 | NFX:0.2000000000,2014-06-20,475
2014,26,2014-06-23,2014-06-27,2014-06-26,,2014-06-25,1.0,0.0,5,AGN | APC | MU | NAVI | NFX,AGN:0.2000000000 | APC:0.2000000000 | MU:0.2000000000 | NAVI:0.2000000000 | NFX:0.2000000000,2014-06-24,475
2014,27,2014-06-30,2014-07-03,2014-07-03,,2014-07-02,1.0,0.0,5,AGN | APC | EA | MU | NAVI,AGN:0.2000000000 | APC:0.2000000000 | EA:0.2000000000 | MU:0.2000000000 | NAVI:0.2000000000,2014-07-03,475
2014,28,2014-07-07,2014-07-11,2014-07-11,,2014-07-10,1.0,0.0,5,AGN | EA | MU | NAVI | NFLX,AGN:0.2000000000 | EA:0.2000000000 | MU:0.2000000000 | NAVI:0.2000000000 | NFLX:0.2000000000,2014-07-11,475
2014,29,2014-07-14,2014-07-18,2014-07-18,,2014-07-17,1.0,0.0,5,EA | MU | NAVI | NFLX | SNDK,EA:0.2000000000 | MU:0.2000000000 | NAVI:0.2000000000 | NFLX:0.2000000000 | SNDK:0.2000000000,2014-07-16,475
2014,30,2014-07-21,2014-07-25,2014-07-25,,2014-07-24,1.0,0.0,5,EA | MU | NAVI | NFLX | VRTX,EA:0.2000000000 | MU:0.2000000000 | NAVI:0.2000000000 | NFLX:0.2000000000 | VRTX:0.2000000000,2014-07-24,475
2014,31,2014-07-28,2014-08-01,2014-08-01,,2014-07-31,1.0,0.0,5,EA | GMCR | MU | NFLX | VRTX,EA:0.2000000000 | GMCR:0.2000000000 | MU:0.2000000000 | NFLX:0.2000000000 | VRTX:0.2000000000,2014-07-24,475
2014,32,2014-08-04,2014-08-08,2014-08-08,,2014-08-07,1.0,0.0,5,IRM | MU | NFLX | TRIP | VRTX,IRM:0.2000000000 | MU:0.2000000000 | NFLX:0.2000000000 | TRIP:0.2000000000 | VRTX:0.2000000000,2014-08-08,475
2014,33,2014-08-11,2014-08-15,2014-08-15,,2014-08-14,1.0,0.0,5,MU | NFLX | TRIP | VRTX | WMB,MU:0.2000000000 | NFLX:0.2000000000 | TRIP:0.2000000000 | VRTX:0.2000000000 | WMB:0.2000000000,2014-08-13,475
2014,34,2014-08-18,2014-08-22,2014-08-22,,2014-08-21,1.0,0.0,5,CMG | ISRG | MU | VRTX | WMB,CMG:0.2000000000 | ISRG:0.2000000000 | MU:0.2000000000 | VRTX:0.2000000000 | WMB:0.2000000000,2014-08-20,475
2014,35,2014-08-25,2014-08-29,2014-08-29,,2014-08-28,1.0,0.0,5,CMG | FDO | ISRG | VRTX | WMB,CMG:0.2000000000 | FDO:0.2000000000 | ISRG:0.2000000000 | VRTX:0.2000000000 | WMB:0.2000000000,2014-08-29,475
2014,36,2014-09-02,2014-09-05,,,2014-08-28,1.0,0.0,5,CMG | FDO | ISRG | VRTX | WMB,CMG:0.2000000000 | FDO:0.2000000000 | ISRG:0.2000000000 | VRTX:0.2000000000 | WMB:0.2000000000,2014-09-03,475
2014,37,2014-09-08,2014-09-12,2014-09-08,,2014-09-05,1.0,0.0,5,CMG | FDO | ISRG | VRTX | WMB,CMG:0.2000000000 | FDO:0.2000000000 | ISRG:0.2000000000 | VRTX:0.2000000000 | WMB:0.2000000000,2014-09-03,475
2014,38,2014-09-15,2014-09-19,2014-09-15,,2014-09-12,1.0,0.0,5,CMG | ISRG | THC | VRTX | WMB,CMG:0.2000000000 | ISRG:0.2000000000 | THC:0.2000000000 | VRTX:0.2000000000 | WMB:0.2000000000,2014-09-19,475
2014,39,2014-09-22,2014-09-26,2014-09-22,,2014-09-19,1.0,0.0,5,ISRG | MNST | PETM | THC | VRTX,ISRG:0.2000000000 | MNST:0.2000000000 | PETM:0.2000000000 | THC:0.2000000000 | VRTX:0.2000000000,2014-09-25,476
2014,40,2014-09-29,2014-10-03,2014-09-29,,2014-09-26,1.0,0.0,5,FDO | MNST | PETM | REGN | THC,FDO:0.2000000000 | MNST:0.2000000000 | PETM:0.2000000000 | REGN:0.2000000000 | THC:0.2000000000,2014-10-03,476
2014,41,2014-10-06,2014-10-10,2014-10-06,,2014-10-03,1.0,0.0,5,FB | FDO | ISRG | MNST | THC,FB:0.2000000000 | FDO:0.2000000000 | ISRG:0.2000000000 | MNST:0.2000000000 | THC:0.2000000000,2014-10-10,476
2014,42,2014-10-13,2014-10-17,2014-10-13,,2014-10-10,1.0,0.0,5,AVGO | FDO | ISRG | MNST | THC,AVGO:0.2000000000 | FDO:0.2000000000 | ISRG:0.2000000000 | MNST:0.2000000000 | THC:0.2000000000,2014-10-13,476
2014,43,2014-10-20,2014-10-24,2014-10-20,,2014-10-17,1.0,0.0,5,AVGO | FDO | ISRG | MNST | THC,AVGO:0.2000000000 | FDO:0.2000000000 | ISRG:0.2000000000 | MNST:0.2000000000 | THC:0.2000000000,2014-10-24,476
2014,44,2014-10-27,2014-10-31,2014-10-27,,2014-10-24,1.0,0.0,5,AVGO | MNST | SIAL | THC | VRTX,AVGO:0.2000000000 | MNST:0.2000000000 | SIAL:0.2000000000 | THC:0.2000000000 | VRTX:0.2000000000,2014-10-24,476
2014,45,2014-11-03,2014-11-07,2014-11-03,,2014-10-31,1.0,0.0,5,AVGO | MNK | MNST | SIAL | VRTX,AVGO:0.2000000000 | MNK:0.2000000000 | MNST:0.2000000000 | SIAL:0.2000000000 | VRTX:0.2000000000,2014-11-07,476
2014,46,2014-11-10,2014-11-14,2014-11-10,,2014-11-07,1.0,0.0,5,AVGO | MNK | MNST | SIAL | VRTX,AVGO:0.2000000000 | MNK:0.2000000000 | MNST:0.2000000000 | SIAL:0.2000000000 | VRTX:0.2000000000,2014-11-13,476
2014,47,2014-11-17,2014-11-21,2014-11-17,,2014-11-14,1.0,0.0,5,CFN | GMCR | MNK | SIAL | VRTX,CFN:0.2000000000 | GMCR:0.2000000000 | MNK:0.2000000000 | SIAL:0.2000000000 | VRTX:0.2000000000,2014-11-13,476
2014,48,2014-11-24,2014-11-28,2014-11-24,,2014-11-21,1.0,0.0,5,CFN | MNK | MNST | SIAL | VRTX,CFN:0.2000000000 | MNK:0.2000000000 | MNST:0.2000000000 | SIAL:0.2000000000 | VRTX:0.2000000000,2014-11-25,476
2014,49,2014-12-01,2014-12-05,2014-12-02,,2014-12-01,1.0,0.0,5,CFN | MNK | MNST | SIAL | VRTX,CFN:0.2000000000 | MNK:0.2000000000 | MNST:0.2000000000 | SIAL:0.2000000000 | VRTX:0.2000000000,2014-12-05,477
2014,50,2014-12-08,2014-12-12,2014-12-09,,2014-12-08,1.0,0.0,5,ALXN | CFN | GMCR | SIAL | VRTX,ALXN:0.2000000000 | CFN:0.2000000000 | GMCR:0.2000000000 | SIAL:0.2000000000 | VRTX:0.2000000000,2014-12-08,477
2014,51,2014-12-15,2014-12-19,2014-12-16,,2014-12-15,1.0,0.0,5,ALXN | CFN | MNST | SIAL | VRTX,ALXN:0.2000000000 | CFN:0.2000000000 | MNST:0.2000000000 | SIAL:0.2000000000 | VRTX:0.2000000000,2014-12-16,477
2014,52,2014-12-22,2014-12-26,2014-12-23,,2014-12-22,1.0,0.0,5,ALXN | CFN | EW | MNST | TSCO,ALXN:0.2000000000 | CFN:0.2000000000 | EW:0.2000000000 | MNST:0.2000000000 | TSCO:0.2000000000,2014-12-24,477
2015,1,2015-01-02,2015-01-02,,,2014-12-30,1.0,0.0,5,CFN | DAL | EW | MNST | TSCO,CFN:0.2000000000 | DAL:0.2000000000 | EW:0.2000000000 | MNST:0.2000000000 | TSCO:0.2000000000,2014-12-24,478
2015,2,2015-01-05,2015-01-09,2015-01-08,,2015-01-07,1.0,0.0,5,AVGO | DAL | EA | KMX | TSCO,AVGO:0.2000000000 | DAL:0.2000000000 | EA:0.2000000000 | KMX:0.2000000000 | TSCO:0.2000000000,2015-01-07,478
2015,3,2015-01-12,2015-01-16,2015-01-15,,2015-01-14,1.0,0.0,5,AVGO | DAL | EA | KMX | TSCO,AVGO:0.2000000000 | DAL:0.2000000000 | EA:0.2000000000 | KMX:0.2000000000 | TSCO:0.2000000000,2015-01-15,478
2015,4,2015-01-20,2015-01-23,2015-01-23,,2015-01-22,1.0,0.0,5,AVGO | DAL | EA | KMX | TSCO,AVGO:0.2000000000 | DAL:0.2000000000 | EA:0.2000000000 | KMX:0.2000000000 | TSCO:0.2000000000,2015-01-15,478
2015,5,2015-01-26,2015-01-30,2015-01-30,,2015-01-29,1.0,0.0,5,AVGO | DAL | EA | KMX | SPLS,AVGO:0.2000000000 | DAL:0.2000000000 | EA:0.2000000000 | KMX:0.2000000000 | SPLS:0.2000000000,2015-01-30,478
2015,6,2015-02-02,2015-02-06,2015-02-06,,2015-02-05,1.0,0.0,5,AVGO | EA | KMX | RCL | SPLS,AVGO:0.2000000000 | EA:0.2000000000 | KMX:0.2000000000 | RCL:0.2000000000 | SPLS:0.2000000000,2015-01-30,478
2015,7,2015-02-09,2015-02-13,2015-02-13,,2015-02-12,1.0,0.0,5,AVGO | EA | KMX | RCL | SPLS,AVGO:0.2000000000 | EA:0.2000000000 | KMX:0.2000000000 | RCL:0.2000000000 | SPLS:0.2000000000,2015-02-10,478
2015,8,2015-02-17,2015-02-20,,,2015-02-12,1.0,0.0,5,AVGO | EA | KMX | RCL | SPLS,AVGO:0.2000000000 | EA:0.2000000000 | KMX:0.2000000000 | RCL:0.2000000000 | SPLS:0.2000000000,2015-02-19,479
2015,9,2015-02-23,2015-02-27,2015-02-23,,2015-02-20,1.0,0.0,5,AVGO | KMX | NEM | RCL | SPLS,AVGO:0.2000000000 | KMX:0.2000000000 | NEM:0.2000000000 | RCL:0.2000000000 | SPLS:0.2000000000,2015-02-19,479
2015,10,2015-03-02,2015-03-06,2015-03-02,,2015-02-27,1.0,0.0,5,AVGO | NEM | NFLX | RCL | SPLS,AVGO:0.2000000000 | NEM:0.2000000000 | NFLX:0.2000000000 | RCL:0.2000000000 | SPLS:0.2000000000,2015-03-03,479
2015,11,2015-03-09,2015-03-13,2015-03-09,,2015-03-06,1.0,0.0,5,HAR | NEM | NFLX | NFX | SPLS,HAR:0.2000000000 | NEM:0.2000000000 | NFLX:0.2000000000 | NFX:0.2000000000 | SPLS:0.2000000000,2015-03-13,479
2015,12,2015-03-16,2015-03-20,2015-03-16,,2015-03-13,1.0,0.0,5,HAR | HSP | NEM | NFLX | NFX,HAR:0.2000000000 | HSP:0.2000000000 | NEM:0.2000000000 | NFLX:0.2000000000 | NFX:0.2000000000,2015-03-19,478
2015,13,2015-03-23,2015-03-27,2015-03-23,,2015-03-20,1.0,0.0,5,HAR | HSP | NEM | NFLX | NFX,HAR:0.2000000000 | HSP:0.2000000000 | NEM:0.2000000000 | NFLX:0.2000000000 | NFX:0.2000000000,2015-03-27,479
2015,14,2015-03-30,2015-04-02,2015-03-30,,2015-03-27,1.0,0.0,5,HAR | HSP | NEM | NFLX | NFX,HAR:0.2000000000 | HSP:0.2000000000 | NEM:0.2000000000 | NFLX:0.2000000000 | NFX:0.2000000000,2015-03-31,479
2015,15,2015-04-06,2015-04-10,2015-04-07,,2015-04-06,1.0,0.0,5,HAR | HSP | NEM | NFLX | NFX,HAR:0.2000000000 | HSP:0.2000000000 | NEM:0.2000000000 | NFLX:0.2000000000 | NFX:0.2000000000,2015-04-08,479
2015,16,2015-04-13,2015-04-17,2015-04-14,,2015-04-13,1.0,0.0,5,ES | HAR | HSP | NFLX | NFX,ES:0.2000000000 | HAR:0.2000000000 | HSP:0.2000000000 | NFLX:0.2000000000 | NFX:0.2000000000,2015-04-17,479
2015,17,2015-04-20,2015-04-24,2015-04-21,,2015-04-20,1.0,0.0,5,ES | HAR | HSP | NFLX | NFX,ES:0.2000000000 | HAR:0.2000000000 | HSP:0.2000000000 | NFLX:0.2000000000 | NFX:0.2000000000,2015-04-21,479
2015,18,2015-04-27,2015-05-01,2015-04-28,,2015-04-27,1.0,0.0,5,ES | FSLR | HAR | HSP | NFX,ES:0.2000000000 | FSLR:0.2000000000 | HAR:0.2000000000 | HSP:0.2000000000 | NFX:0.2000000000,2015-05-01,479
2015,19,2015-05-04,2015-05-08,2015-05-05,,2015-05-04,1.0,0.0,5,ES | FSLR | HSP | KRFT | NFX,ES:0.2000000000 | FSLR:0.2000000000 | HSP:0.2000000000 | KRFT:0.2000000000 | NFX:0.2000000000,2015-05-08,479
2015,20,2015-05-11,2015-05-15,2015-05-12,,2015-05-11,1.0,0.0,5,ALTR | ES | FSLR | KRFT | NFX,ALTR:0.2000000000 | ES:0.2000000000 | FSLR:0.2000000000 | KRFT:0.2000000000 | NFX:0.2000000000,2015-05-14,479
2015,21,2015-05-18,2015-05-22,2015-05-19,,2015-05-18,1.0,0.0,5,ALTR | ES | FSLR | KRFT | NFX,ALTR:0.2000000000 | ES:0.2000000000 | FSLR:0.2000000000 | KRFT:0.2000000000 | NFX:0.2000000000,2015-05-22,479
2015,22,2015-05-26,2015-05-29,2015-05-27,,2015-05-26,1.0,0.0,5,FSLR | KRFT | MYL | NFX | RRC,FSLR:0.2000000000 | KRFT:0.2000000000 | MYL:0.2000000000 | NFX:0.2000000000 | RRC:0.2000000000,2015-05-22,479
2015,23,2015-06-01,2015-06-05,2015-06-03,,2015-06-02,1.0,0.0,5,ALTR | KRFT | MYL | NFX | RRC,ALTR:0.2000000000 | KRFT:0.2000000000 | MYL:0.2000000000 | NFX:0.2000000000 | RRC:0.2000000000,2015-06-04,479
2015,24,2015-06-08,2015-06-12,2015-06-10,,2015-06-09,1.0,0.0,5,ALTR | KRFT | MYL | RIG | RRC,ALTR:0.2000000000 | KRFT:0.2000000000 | MYL:0.2000000000 | RIG:0.2000000000 | RRC:0.2000000000,2015-06-12,479
2015,25,2015-06-15,2015-06-19,2015-06-17,,2015-06-16,1.0,0.0,5,ALTR | KRFT | NFLX | RIG | RRC,ALTR:0.2000000000 | KRFT:0.2000000000 | NFLX:0.2000000000 | RIG:0.2000000000 | RRC:0.2000000000,2015-06-16,480
2015,26,2015-06-22,2015-06-26,2015-06-24,,2015-06-23,1.0,0.0,5,ALTR | KRFT | NE | NFLX | RIG,ALTR:0.2000000000 | KRFT:0.2000000000 | NE:0.2000000000 | NFLX:0.2000000000 | RIG:0.2000000000,2015-06-24,480
2015,27,2015-06-29,2015-07-02,2015-07-01,,2015-06-30,1.0,0.0,5,ALTR | BRCM | CVC | NFLX | RIG,ALTR:0.2000000000 | BRCM:0.2000000000 | CVC:0.2000000000 | NFLX:0.2000000000 | RIG:0.2000000000,2015-07-02,482
2015,28,2015-07-06,2015-07-10,2015-07-09,,2015-07-08,1.0,0.0,5,ALTR | BRCM | CVC | NFLX | RIG,ALTR:0.2000000000 | BRCM:0.2000000000 | CVC:0.2000000000 | NFLX:0.2000000000 | RIG:0.2000000000,2015-07-10,482
2015,29,2015-07-13,2015-07-17,2015-07-16,,2015-07-15,1.0,0.0,5,AGN | ALTR | BRCM | CVC | NFLX,AGN:0.2000000000 | ALTR:0.2000000000 | BRCM:0.2000000000 | CVC:0.2000000000 | NFLX:0.2000000000,2015-07-15,482
2015,30,2015-07-20,2015-07-24,2015-07-23,,2015-07-22,1.0,0.0,5,AGN | ALTR | BRCM | CVC | NFLX,AGN:0.2000000000 | ALTR:0.2000000000 | BRCM:0.2000000000 | CVC:0.2000000000 | NFLX:0.2000000000,2015-07-23,482
2015,31,2015-07-27,2015-07-31,2015-07-30,,2015-07-29,1.0,0.0,5,AGN | ALTR | BRCM | CVC | NFLX,AGN:0.2000000000 | ALTR:0.2000000000 | BRCM:0.2000000000 | CVC:0.2000000000 | NFLX:0.2000000000,2015-07-30,482
